,record_id,gene_id,gene_name
0,m54313U_201114_190654/71/ccs,ENSMUSG00000020870,Cdc34b
1,m54313U_201114_190654/559/ccs,NA,NA
2,m54313U_201114_190654/602/ccs,NA,NA
3,m54313U_201114_190654/910/ccs,NA,NA
4,m54313U_201114_190654/1236/ccs,ENSMUSG00000063870,Chd4
5,m54313U_201114_190654/1272/ccs,ENSMUSG00000004642,Slbp
6,m54313U_201114_190654/1477/ccs,ENSMUSG00000038393,Txnip
7,m54313U_201114_190654/1727/ccs,ENSMUSG00000026558,Uck2
8,m54313U_201114_190654/1825/ccs,ENSMUSG00000003039,Fam32a
9,m54313U_201114_190654/1927/ccs,ENSMUSG00000042502,Cd2bp2
10,m54313U_201114_190654/2410/ccs,ENSMUSG00000020454,Eif4enif1
11,m54313U_201114_190654/2533/ccs,ENSMUSG00000042328,Hps4
12,m54313U_201114_190654/2671/ccs,NA,NA
13,m54313U_201114_190654/2834/ccs,NA,NA
14,m54313U_201114_190654/65629/ccs,ENSMUSG00000018476,Kdm6b
15,m54313U_201114_190654/65681/ccs,NA,NA
16,m54313U_201114_190654/65723/ccs,ENSMUSG00000024501,Dpysl3
17,m54313U_201114_190654/65791/ccs,ENSMUSG00000026490,Cdc42bpa
18,m54313U_201114_190654/66375/ccs,NA,NA
19,m54313U_201114_190654/66651/ccs,NA,NA
20,m54313U_201114_190654/66794/ccs,ENSMUSG00000020111,Micu1
21,m54313U_201114_190654/66843/ccs,ENSMUSG00000066441,Rdh11
22,m54313U_201114_190654/66979/ccs,NA,NA
23,m54313U_201114_190654/67221/ccs,NA,NA
24,m54313U_201114_190654/67278/ccs,NA,NA
25,m54313U_201114_190654/67431/ccs,ENSMUSG00000029736,Nobox
26,m54313U_201114_190654/67539/ccs,NA,NA
27,m54313U_201114_190654/67729/ccs,ENSMUSG00000036461,Elf1
28,m54313U_201114_190654/68026/ccs,NA,NA
29,m54313U_201114_190654/68127/ccs,ENSMUSG00000019188,H13
30,m54313U_201114_190654/68297/ccs,ENSMUSG00000041359,Tcl1
31,m54313U_201114_190654/131649/ccs,ENSMUSG00000004099,Dnmt1
32,m54313U_201114_190654/131669/ccs,ENSMUSG00000074397,Foxr1
33,m54313U_201114_190654/131705/ccs,NA,NA
34,m54313U_201114_190654/131720/ccs,ENSMUSG00000072692,Rpl37rt
35,m54313U_201114_190654/131812/ccs,ENSMUSG00000054717,Hmgb2
36,m54313U_201114_190654/131830/ccs,NA,NA
37,m54313U_201114_190654/131991/ccs,NA,NA
38,m54313U_201114_190654/132019/ccs,NA,NA
39,m54313U_201114_190654/132135/ccs,NA,NA
40,m54313U_201114_190654/132298/ccs,NA,NA
41,m54313U_201114_190654/132408/ccs,NA,NA
42,m54313U_201114_190654/132454/ccs,ENSMUSG00000037536,Fbxo34
43,m54313U_201114_190654/132485/ccs,ENSMUSG00000001166,Oas1c
44,m54313U_201114_190654/132679/ccs,ENSMUSG00000034883,Lrr1
45,m54313U_201114_190654/132938/ccs,ENSMUSG00000063317,Usp31
46,m54313U_201114_190654/133127/ccs,ENSMUSG00000026753,Ppp6c
47,m54313U_201114_190654/133342/ccs,ENSMUSG00000091060,Myocos
48,m54313U_201114_190654/133511/ccs,ENSMUSG00000022802,Lmln
49,m54313U_201114_190654/133566/ccs,ENSMUSG00000109336,Samd4b
