,record_id,gene_id,gene_name
0,m54313U_201124_160408/1884/ccs,ENSMUSG00000032202,Rab27a
1,m54313U_201124_160408/2288/ccs,ENSMUSG00000029475,Kdm2b
2,m54313U_201124_160408/66116/ccs,ENSMUSG00000047694,Yipf6
3,m54313U_201124_160408/66873/ccs,ENSMUSG00000025234,Arih1
4,m54313U_201124_160408/132130/ccs,ENSMUSG00000040270,Bach2
5,m54313U_201124_160408/132761/ccs,ENSMUSG00000005621,Zfp592
6,m54313U_201124_160408/132944/ccs,NA,NA
7,m54313U_201124_160408/197698/ccs,ENSMUSG00000026600,Soat1
8,m54313U_201124_160408/198791/ccs,ENSMUSG00000033186,Mzt1
9,m54313U_201124_160408/264768/ccs,ENSMUSG00000022089,Bin3
10,m54313U_201124_160408/264868/ccs,ENSMUSG00000041431,Ccnb1
11,m54313U_201124_160408/327910/ccs,ENSMUSG00000050234,Gja4
12,m54313U_201124_160408/328821/ccs,NA,NA
13,m54313U_201124_160408/328865/ccs,ENSMUSG00000021039,Snw1
14,m54313U_201124_160408/330331/ccs,ENSMUSG00000036323,Srp72
15,m54313U_201124_160408/330387/ccs,ENSMUSG00000028207,Asph
16,m54313U_201124_160408/395972/ccs,NA,NA
17,m54313U_201124_160408/396105/ccs,NA,NA
18,m54313U_201124_160408/459122/ccs,ENSMUSG00000026623,Lpgat1
19,m54313U_201124_160408/459949/ccs,ENSMUSG00000025795,Rassf3
20,m54313U_201124_160408/524742/ccs,ENSMUSG00000038534,Osbpl7
21,m54313U_201124_160408/525087/ccs,ENSMUSG00000025586,Cpeb1
22,m54313U_201124_160408/526384/ccs,ENSMUSG00000063972,Nr6a1
23,m54313U_201124_160408/589955/ccs,ENSMUSG00000021395,Spin1
24,m54313U_201124_160408/591537/ccs,ENSMUSG00000040935,Padi6
25,m54313U_201124_160408/591998/ccs,ENSMUSG00000038845,Phb
26,m54313U_201124_160408/592266/ccs,NA,NA
27,m54313U_201124_160408/722125/ccs,ENSMUSG00000041020,Map7d2
28,m54313U_201124_160408/722546/ccs,NA,NA
29,m54313U_201124_160408/723684/ccs,NA,NA
30,m54313U_201124_160408/788428/ccs,ENSMUSG00000101892,9130401M01Rik
31,m54313U_201124_160408/788434/ccs,NA,NA
32,m54313U_201124_160408/789336/ccs,ENSMUSG00000029635,Cdk8
33,m54313U_201124_160408/789336/ccs,NA,NA
34,m54313U_201124_160408/854203/ccs,ENSMUSG00000023939,Mrpl14
35,m54313U_201124_160408/854474/ccs,NA,NA
36,m54313U_201124_160408/983917/ccs,NA,NA
37,m54313U_201124_160408/984143/ccs,NA,NA
38,m54313U_201124_160408/1049213/ccs,NA,NA
39,m54313U_201124_160408/1051075/ccs,ENSMUSG00000010592,Dazl
40,m54313U_201124_160408/1114832/ccs,ENSMUSG00000073018,Gm1070
41,m54313U_201124_160408/1115628/ccs,ENSMUSG00000032504,Pdcd6ip
42,m54313U_201124_160408/1115802/ccs,ENSMUSG00000022255,Mtdh
43,m54313U_201124_160408/1116151/ccs,ENSMUSG00000030814,Bcl7c
44,m54313U_201124_160408/1116343/ccs,ENSMUSG00000090891,D6Ertd527e
45,m54313U_201124_160408/1181198/ccs,NA,NA
46,m54313U_201124_160408/1181222/ccs,ENSMUSG00000037174,Elf2
47,m54313U_201124_160408/1182106/ccs,ENSMUSG00000020903,Stx8
48,m54313U_201124_160408/1182164/ccs,ENSMUSG00000040594,Ranbp17
49,m54313U_201124_160408/1246667/ccs,NA,NA
50,m54313U_201124_160408/1247222/ccs,ENSMUSG00000017716,Birc5
51,m54313U_201124_160408/1247933/ccs,ENSMUSG00000037197,Rbm17
52,m54313U_201124_160408/1312101/ccs,ENSMUSG00000071235,Vrtn
53,m54313U_201124_160408/1312664/ccs,ENSMUSG00000068302,Noto
54,m54313U_201124_160408/1313455/ccs,NA,NA
55,m54313U_201124_160408/1376444/ccs,ENSMUSG00000033411,Ctdspl2
56,m54313U_201124_160408/1376614/ccs,ENSMUSG00000035191,Rfpl4
57,m54313U_201124_160408/1376874/ccs,ENSMUSG00000058301,Upf1
58,m54313U_201124_160408/1377439/ccs,ENSMUSG00000005774,Rfx5
59,m54313U_201124_160408/1378832/ccs,NA,NA
60,m54313U_201124_160408/1379066/ccs,ENSMUSG00000038718,Pbx3
61,m54313U_201124_160408/1443068/ccs,ENSMUSG00000025757,Hspa4l
62,m54313U_201124_160408/1508499/ccs,NA,NA
63,m54313U_201124_160408/1509881/ccs,NA,NA
64,m54313U_201124_160408/1574442/ccs,NA,NA
65,m54313U_201124_160408/1575238/ccs,ENSMUSG00000006527,Sfmbt1
66,m54313U_201124_160408/1575716/ccs,ENSMUSG00000028691,Prdx1
67,m54313U_201124_160408/1639320/ccs,ENSMUSG00000049588,Ccdc69
68,m54313U_201124_160408/1640682/ccs,ENSMUSG00000018727,Cpsf4l
69,m54313U_201124_160408/1641190/ccs,ENSMUSG00000029407,Uso1
70,m54313U_201124_160408/1641243/ccs,NA,NA
71,m54313U_201124_160408/1705166/ccs,ENSMUSG00000060843,Ctnna3
72,m54313U_201124_160408/1770323/ccs,NA,NA
73,m54313U_201124_160408/1771470/ccs,NA,NA
74,m54313U_201124_160408/1771877/ccs,NA,NA
75,m54313U_201124_160408/1835315/ccs,ENSMUSG00000026219,Trip12
76,m54313U_201124_160408/1901306/ccs,ENSMUSG00000045751,Mms22l
77,m54313U_201124_160408/1901387/ccs,ENSMUSG00000019978,Epb41l2
78,m54313U_201124_160408/1967230/ccs,NA,NA
