,record_id,gene_id,gene_name
0,m54313U_201113_175135/343/ccs,ENSMUSG00000041857,Oosp1
1,m54313U_201113_175135/1062/ccs,NA,NA
2,m54313U_201113_175135/1125/ccs,ENSMUSG00000005779,Psmb4
3,m54313U_201113_175135/1901/ccs,ENSMUSG00000054717,Hmgb2
4,m54313U_201113_175135/2389/ccs,NA,NA
5,m54313U_201113_175135/2484/ccs,NA,NA
6,m54313U_201113_175135/65700/ccs,NA,NA
7,m54313U_201113_175135/65856/ccs,ENSMUSG00000004642,Slbp
8,m54313U_201113_175135/131150/ccs,ENSMUSG00000031461,Myom2
9,m54313U_201113_175135/131949/ccs,ENSMUSG00000041857,Oosp1
10,m54313U_201113_175135/133086/ccs,ENSMUSG00000032056,Btg4
11,m54313U_201113_175135/133648/ccs,NA,NA
12,m54313U_201113_175135/133832/ccs,ENSMUSG00000040302,Rbm48
13,m54313U_201113_175135/133965/ccs,ENSMUSG00000007836,Hnrnpa0
14,m54313U_201113_175135/197126/ccs,NA,NA
15,m54313U_201113_175135/198515/ccs,ENSMUSG00000025264,Tsr2
16,m54313U_201113_175135/198853/ccs,ENSMUSG00000037697,Ddhd1
17,m54313U_201113_175135/262683/ccs,ENSMUSG00000037148,Arhgap10
18,m54313U_201113_175135/264342/ccs,ENSMUSG00000037049,Smpd1
19,m54313U_201113_175135/328815/ccs,ENSMUSG00000019528,Gyg
20,m54313U_201113_175135/328835/ccs,NA,NA
21,m54313U_201113_175135/329725/ccs,ENSMUSG00000030629,Zfand6
22,m54313U_201113_175135/329908/ccs,ENSMUSG00000042111,Ccdc115
23,m54313U_201113_175135/330187/ccs,ENSMUSG00000024146,Cript
24,m54313U_201113_175135/330476/ccs,ENSMUSG00000020154,Ptprb
25,m54313U_201113_175135/330568/ccs,NA,NA
26,m54313U_201113_175135/394207/ccs,ENSMUSG00000075023,Accsl
27,m54313U_201113_175135/394856/ccs,ENSMUSG00000031701,Dnaja2
28,m54313U_201113_175135/394858/ccs,NA,NA
29,m54313U_201113_175135/394893/ccs,ENSMUSG00000027668,Mfn1
30,m54313U_201113_175135/395783/ccs,NA,NA
31,m54313U_201113_175135/395963/ccs,NA,NA
32,m54313U_201113_175135/460090/ccs,ENSMUSG00000070319,Eif3g
33,m54313U_201113_175135/461122/ccs,ENSMUSG00000026411,Tmem9
34,m54313U_201113_175135/524322/ccs,NA,NA
35,m54313U_201113_175135/524572/ccs,ENSMUSG00000071180,Smim15
36,m54313U_201113_175135/524970/ccs,NA,NA
37,m54313U_201113_175135/524983/ccs,ENSMUSG00000020107,Anapc16
38,m54313U_201113_175135/525286/ccs,ENSMUSG00000037926,Ssh2
39,m54313U_201113_175135/525666/ccs,NA,NA
40,m54313U_201113_175135/525975/ccs,ENSMUSG00000029238,Clock
41,m54313U_201113_175135/526742/ccs,ENSMUSG00000047030,Spata2
42,m54313U_201113_175135/590331/ccs,ENSMUSG00000018238,Gdf9
43,m54313U_201113_175135/590376/ccs,ENSMUSG00000053441,Adamts19
44,m54313U_201113_175135/591012/ccs,NA,NA
45,m54313U_201113_175135/591335/ccs,ENSMUSG00000004948,Zp3
46,m54313U_201113_175135/591341/ccs,ENSMUSG00000022500,Litaf
47,m54313U_201113_175135/592230/ccs,ENSMUSG00000032009,Sesn3
48,m54313U_201113_175135/655518/ccs,ENSMUSG00000004099,Dnmt1
49,m54313U_201113_175135/656176/ccs,NA,NA
50,m54313U_201113_175135/656767/ccs,ENSMUSG00000058407,Txndc9
51,m54313U_201113_175135/657387/ccs,ENSMUSG00000105589,Fbxw14
52,m54313U_201113_175135/720948/ccs,ENSMUSG00000001424,Snd1
53,m54313U_201113_175135/721086/ccs,NA,NA
54,m54313U_201113_175135/721173/ccs,ENSMUSG00000019857,Asf1a
55,m54313U_201113_175135/722370/ccs,ENSMUSG00000018238,Gdf9
56,m54313U_201113_175135/722564/ccs,ENSMUSG00000052033,Pfdn4
57,m54313U_201113_175135/723348/ccs,NA,NA
58,m54313U_201113_175135/786779/ccs,ENSMUSG00000028138,Adh5
59,m54313U_201113_175135/787780/ccs,ENSMUSG00000040084,Bub1b
60,m54313U_201113_175135/787881/ccs,ENSMUSG00000038740,Mvb12b
61,m54313U_201113_175135/787898/ccs,ENSMUSG00000024974,Smc3
62,m54313U_201113_175135/787910/ccs,ENSMUSG00000050747,Trim15
63,m54313U_201113_175135/788898/ccs,ENSMUSG00000050121,Opalin
64,m54313U_201113_175135/852082/ccs,ENSMUSG00000061360,Phf5a
65,m54313U_201113_175135/852100/ccs,ENSMUSG00000037926,Ssh2
66,m54313U_201113_175135/852365/ccs,NA,NA
67,m54313U_201113_175135/852606/ccs,ENSMUSG00000079477,Rab7
68,m54313U_201113_175135/852938/ccs,ENSMUSG00000050608,Micos10
69,m54313U_201113_175135/853023/ccs,ENSMUSG00000029736,Nobox
70,m54313U_201113_175135/853454/ccs,ENSMUSG00000018238,Gdf9
71,m54313U_201113_175135/854803/ccs,NA,NA
72,m54313U_201113_175135/854873/ccs,ENSMUSG00000032046,Abhd12
73,m54313U_201113_175135/917619/ccs,NA,NA
74,m54313U_201113_175135/918209/ccs,ENSMUSG00000016637,Ift27
75,m54313U_201113_175135/919081/ccs,ENSMUSG00000029223,Uchl1
76,m54313U_201113_175135/919307/ccs,ENSMUSG00000038859,Baiap2l1
77,m54313U_201113_175135/919475/ccs,ENSMUSG00000053931,Cnn3
78,m54313U_201113_175135/983077/ccs,ENSMUSG00000044285,Ubb-ps
79,m54313U_201113_175135/983485/ccs,ENSMUSG00000097303,3110083C13Rik
80,m54313U_201113_175135/983514/ccs,ENSMUSG00000020392,Cdkn2aipnl
81,m54313U_201113_175135/983888/ccs,ENSMUSG00000002489,Tiam1
82,m54313U_201113_175135/984729/ccs,ENSMUSG00000017119,Nbr1
83,m54313U_201113_175135/985036/ccs,ENSMUSG00000028121,Bcar3
84,m54313U_201113_175135/985045/ccs,NA,NA
85,m54313U_201113_175135/985636/ccs,ENSMUSG00000054428,Atpif1
86,m54313U_201113_175135/1048853/ccs,ENSMUSG00000045690,Wdr89
87,m54313U_201113_175135/1049542/ccs,ENSMUSG00000109849,Gm45645
88,m54313U_201113_175135/1049569/ccs,ENSMUSG00000047419,Cmya5
89,m54313U_201113_175135/1049719/ccs,NA,NA
90,m54313U_201113_175135/1049957/ccs,ENSMUSG00000031400,G6pdx
91,m54313U_201113_175135/1051163/ccs,ENSMUSG00000024270,Slc39a6
92,m54313U_201113_175135/1051286/ccs,ENSMUSG00000043909,Trp53bp1
93,m54313U_201113_175135/1114255/ccs,ENSMUSG00000032191,Bcl2l10
94,m54313U_201113_175135/1114276/ccs,NA,NA
95,m54313U_201113_175135/1114301/ccs,NA,NA
96,m54313U_201113_175135/1114365/ccs,ENSMUSG00000046323,Dppa3
