,record_id,gene_id,gene_name
0,m54313U_201124_160408/947/ccs,ENSMUSG00000038080,Kdm1b
1,m54313U_201124_160408/1530/ccs,ENSMUSG00000073705,Cenps
2,m54313U_201124_160408/1945/ccs,ENSMUSG00000031563,Wwc2
3,m54313U_201124_160408/131921/ccs,ENSMUSG00000032288,Imp3
4,m54313U_201124_160408/132501/ccs,NA,NA
5,m54313U_201124_160408/132925/ccs,ENSMUSG00000058589,Anks1b
6,m54313U_201124_160408/133141/ccs,ENSMUSG00000030271,Ogg1
7,m54313U_201124_160408/133464/ccs,ENSMUSG00000039682,Lap3
8,m54313U_201124_160408/133645/ccs,ENSMUSG00000030706,Mrpl48
9,m54313U_201124_160408/196928/ccs,NA,NA
10,m54313U_201124_160408/197445/ccs,NA,NA
11,m54313U_201124_160408/199099/ccs,ENSMUSG00000001228,Uhrf1
12,m54313U_201124_160408/262901/ccs,ENSMUSG00000034673,Pbx2
13,m54313U_201124_160408/263398/ccs,ENSMUSG00000054387,Mdm4
14,m54313U_201124_160408/263478/ccs,ENSMUSG00000024002,Brd4
15,m54313U_201124_160408/264332/ccs,NA,NA
16,m54313U_201124_160408/264902/ccs,NA,NA
17,m54313U_201124_160408/327884/ccs,ENSMUSG00000041359,Tcl1
18,m54313U_201124_160408/459977/ccs,ENSMUSG00000018727,Cpsf4l
19,m54313U_201124_160408/460680/ccs,ENSMUSG00000036661,Dennd3
20,m54313U_201124_160408/461466/ccs,ENSMUSG00000040084,Bub1b
21,m54313U_201124_160408/461545/ccs,ENSMUSG00000074397,Foxr1
22,m54313U_201124_160408/461550/ccs,ENSMUSG00000036241,Ube2r2
23,m54313U_201124_160408/461557/ccs,ENSMUSG00000016626,Nlrp14
24,m54313U_201124_160408/524401/ccs,NA,NA
25,m54313U_201124_160408/524815/ccs,ENSMUSG00000041857,Oosp1
26,m54313U_201124_160408/525543/ccs,ENSMUSG00000037461,Ints7
27,m54313U_201124_160408/525589/ccs,ENSMUSG00000028358,Zfp618
28,m54313U_201124_160408/525662/ccs,NA,NA
29,m54313U_201124_160408/526586/ccs,NA,NA
30,m54313U_201124_160408/527035/ccs,ENSMUSG00000029223,Uchl1
31,m54313U_201124_160408/591371/ccs,ENSMUSG00000021376,Tpmt
32,m54313U_201124_160408/656226/ccs,ENSMUSG00000052395,Rft1
33,m54313U_201124_160408/657613/ccs,NA,NA
34,m54313U_201124_160408/658161/ccs,NA,NA
35,m54313U_201124_160408/723581/ccs,NA,NA
36,m54313U_201124_160408/787456/ccs,ENSMUSG00000020282,Rhbdf1
37,m54313U_201124_160408/917729/ccs,NA,NA
38,m54313U_201124_160408/919745/ccs,ENSMUSG00000041343,Ankrd42
39,m54313U_201124_160408/920120/ccs,NA,NA
40,m54313U_201124_160408/920214/ccs,ENSMUSG00000027506,Tpd52
41,m54313U_201124_160408/920255/ccs,NA,NA
42,m54313U_201124_160408/984536/ccs,ENSMUSG00000061666,Gdpd1
43,m54313U_201124_160408/985537/ccs,ENSMUSG00000028953,Abcf2
44,m54313U_201124_160408/985678/ccs,ENSMUSG00000015804,Med28
45,m54313U_201124_160408/1050186/ccs,ENSMUSG00000025935,Tram1
46,m54313U_201124_160408/1181138/ccs,ENSMUSG00000028729,Ebna1bp2
47,m54313U_201124_160408/1181320/ccs,NA,NA
48,m54313U_201124_160408/1311138/ccs,ENSMUSG00000061080,Lsamp
49,m54313U_201124_160408/1311929/ccs,ENSMUSG00000017697,Ada
50,m54313U_201124_160408/1312670/ccs,NA,NA
51,m54313U_201124_160408/1377950/ccs,NA,NA
52,m54313U_201124_160408/1443204/ccs,NA,NA
53,m54313U_201124_160408/1443669/ccs,ENSMUSG00000037347,Chst7
54,m54313U_201124_160408/1575729/ccs,NA,NA
55,m54313U_201124_160408/1639660/ccs,NA,NA
56,m54313U_201124_160408/1705234/ccs,NA,NA
57,m54313U_201124_160408/1705800/ccs,ENSMUSG00000020737,Jpt1
58,m54313U_201124_160408/1771352/ccs,ENSMUSG00000003824,Syce2
59,m54313U_201124_160408/1771524/ccs,ENSMUSG00000025077,Dclre1a
60,m54313U_201124_160408/1835718/ccs,ENSMUSG00000092329,Galnt2l
61,m54313U_201124_160408/1836388/ccs,NA,NA
62,m54313U_201124_160408/1837268/ccs,NA,NA
63,m54313U_201124_160408/1901433/ccs,NA,NA
64,m54313U_201124_160408/1901464/ccs,ENSMUSG00000028967,Errfi1
65,m54313U_201124_160408/1966590/ccs,ENSMUSG00000037971,1110032A03Rik
66,m54313U_201124_160408/1966622/ccs,NA,NA
67,m54313U_201124_160408/1967501/ccs,ENSMUSG00000042548,Asxl1
68,m54313U_201124_160408/1968502/ccs,ENSMUSG00000038770,Kpna7
69,m54313U_201124_160408/2032956/ccs,ENSMUSG00000037474,Dtl
70,m54313U_201124_160408/2034141/ccs,ENSMUSG00000057534,Elobl
71,m54313U_201124_160408/2098208/ccs,ENSMUSG00000089847,Timm10b
72,m54313U_201124_160408/2162992/ccs,ENSMUSG00000055239,Kcmf1
73,m54313U_201124_160408/2230396/ccs,NA,NA
74,m54313U_201124_160408/2294606/ccs,ENSMUSG00000020454,Eif4enif1
75,m54313U_201124_160408/2294724/ccs,NA,NA
76,m54313U_201124_160408/2295333/ccs,ENSMUSG00000009013,Dynll1
77,m54313U_201124_160408/2360179/ccs,ENSMUSG00000037979,Ccdc92
78,m54313U_201124_160408/2425792/ccs,NA,NA
79,m54313U_201124_160408/2426128/ccs,NA,NA
80,m54313U_201124_160408/2427447/ccs,ENSMUSG00000004947,Dtx2
81,m54313U_201124_160408/2492480/ccs,ENSMUSG00000022234,Cct5
82,m54313U_201124_160408/2493128/ccs,ENSMUSG00000061981,Flot2
83,m54313U_201124_160408/2493197/ccs,ENSMUSG00000038925,E330034G19Rik
84,m54313U_201124_160408/2558516/ccs,ENSMUSG00000027722,Spata5
85,m54313U_201124_160408/2622910/ccs,ENSMUSG00000025059,Gk
86,m54313U_201124_160408/2623998/ccs,ENSMUSG00000040901,Kcnk18
87,m54313U_201124_160408/2624126/ccs,ENSMUSG00000032346,Ooep
88,m54313U_201124_160408/2624159/ccs,NA,NA
89,m54313U_201124_160408/2687105/ccs,ENSMUSG00000024764,Naa40
90,m54313U_201124_160408/2688038/ccs,ENSMUSG00000060512,0610040J01Rik
91,m54313U_201124_160408/2688316/ccs,ENSMUSG00000028082,Sh3d19
92,m54313U_201124_160408/2688536/ccs,ENSMUSG00000018415,Gid4
93,m54313U_201124_160408/2754618/ccs,NA,NA
94,m54313U_201124_160408/2884173/ccs,ENSMUSG00000020372,Rack1
95,m54313U_201124_160408/2884711/ccs,ENSMUSG00000052033,Pfdn4
96,m54313U_201124_160408/2886282/ccs,ENSMUSG00000037885,Stk35
97,m54313U_201124_160408/2950014/ccs,ENSMUSG00000029998,Pcyox1
98,m54313U_201124_160408/2950789/ccs,NA,NA
99,m54313U_201124_160408/3014726/ccs,ENSMUSG00000032235,Ice2
100,m54313U_201124_160408/3016133/ccs,ENSMUSG00000001166,Oas1c
101,m54313U_201124_160408/3016737/ccs,ENSMUSG00000030714,Sgf29
102,m54313U_201124_160408/3017207/ccs,ENSMUSG00000029050,Ski
103,m54313U_201124_160408/3082076/ccs,ENSMUSG00000030876,Mettl9
104,m54313U_201124_160408/3083003/ccs,NA,NA
105,m54313U_201124_160408/3145873/ccs,ENSMUSG00000014177,Tvp23b
106,m54313U_201124_160408/3147987/ccs,ENSMUSG00000037364,Srrt
107,m54313U_201124_160408/3211356/ccs,NA,NA
108,m54313U_201124_160408/3211827/ccs,ENSMUSG00000039542,Ncam1
109,m54313U_201124_160408/3211827/ccs,NA,NA
110,m54313U_201124_160408/3213513/ccs,ENSMUSG00000041377,Ninj2
111,m54313U_201124_160408/3213601/ccs,ENSMUSG00000034868,Myl12b
112,m54313U_201124_160408/3214036/ccs,ENSMUSG00000093674,Rpl41
113,m54313U_201124_160408/3277405/ccs,NA,NA
114,m54313U_201124_160408/3277748/ccs,NA,NA
115,m54313U_201124_160408/3277761/ccs,ENSMUSG00000019505,Ubb
116,m54313U_201124_160408/3277845/ccs,ENSMUSG00000108905,Gm44618
117,m54313U_201124_160408/3278801/ccs,ENSMUSG00000026672,Optn
118,m54313U_201124_160408/3279132/ccs,ENSMUSG00000051695,Pcbp1
119,m54313U_201124_160408/3342441/ccs,ENSMUSG00000110001,C86187
120,m54313U_201124_160408/3343405/ccs,ENSMUSG00000003814,Calr
121,m54313U_201124_160408/3408096/ccs,ENSMUSG00000026526,Fh1
122,m54313U_201124_160408/3473740/ccs,ENSMUSG00000030726,Pold3
123,m54313U_201124_160408/3475395/ccs,NA,NA
124,m54313U_201124_160408/3540088/ccs,NA,NA
125,m54313U_201124_160408/3541831/ccs,ENSMUSG00000031353,Rbbp7
126,m54313U_201124_160408/3604765/ccs,NA,NA
127,m54313U_201124_160408/3607324/ccs,NA,NA
128,m54313U_201124_160408/3670963/ccs,ENSMUSG00000079641,Rpl39
129,m54313U_201124_160408/3671938/ccs,ENSMUSG00000024222,Fkbp5
130,m54313U_201124_160408/3867405/ccs,ENSMUSG00000037808,Fam76b
131,m54313U_201124_160408/3868202/ccs,ENSMUSG00000079007,Tcl1b4
132,m54313U_201124_160408/3934398/ccs,ENSMUSG00000075486,Commd6
133,m54313U_201124_160408/3998002/ccs,NA,NA
134,m54313U_201124_160408/3998602/ccs,NA,NA
135,m54313U_201124_160408/4000512/ccs,NA,NA
136,m54313U_201124_160408/4063934/ccs,ENSMUSG00000033952,Aspm
137,m54313U_201124_160408/4064706/ccs,ENSMUSG00000024483,Ankhd1
138,m54313U_201124_160408/4064736/ccs,NA,NA
139,m54313U_201124_160408/4065724/ccs,ENSMUSG00000032191,Bcl2l10
140,m54313U_201124_160408/4131584/ccs,ENSMUSG00000038507,Parp12
141,m54313U_201124_160408/4131632/ccs,ENSMUSG00000036112,Metap2
142,m54313U_201124_160408/4196602/ccs,ENSMUSG00000054520,Sh3bp2
143,m54313U_201124_160408/4260799/ccs,ENSMUSG00000028035,Dnajb4
144,m54313U_201124_160408/4261236/ccs,ENSMUSG00000037062,Sh3glb1
145,m54313U_201124_160408/4261265/ccs,ENSMUSG00000031154,Otud5
146,m54313U_201124_160408/4261596/ccs,ENSMUSG00000056201,Cfl1
147,m54313U_201124_160408/4261724/ccs,ENSMUSG00000021814,Anxa7
148,m54313U_201124_160408/4262163/ccs,ENSMUSG00000092310,Gm20509
149,m54313U_201124_160408/4326211/ccs,ENSMUSG00000025477,Inpp5a
150,m54313U_201124_160408/4327079/ccs,ENSMUSG00000092310,Gm20509
151,m54313U_201124_160408/4392882/ccs,ENSMUSG00000063171,Rps4l
152,m54313U_201124_160408/4393300/ccs,ENSMUSG00000032959,Pebp1
153,m54313U_201124_160408/4458282/ccs,ENSMUSG00000064341,mt-Nd1
154,m54313U_201124_160408/4523396/ccs,NA,NA
155,m54313U_201124_160408/4523396/ccs,NA,NA
156,m54313U_201124_160408/4524754/ccs,ENSMUSG00000022375,Lrrc6
157,m54313U_201124_160408/4588654/ccs,ENSMUSG00000063935,Zar1
158,m54313U_201124_160408/4654998/ccs,ENSMUSG00000062275,Fbxw24
